GeographyCode,MedianAge
E02001672,45
E02001673,40
E02001674,47
E02001675,42
E02001676,45
E02001678,48
E02001679,40
E02001680,39
E02001681,46
E02001682,44
E02001683,43
E02001684,38
E02001685,37
E02001686,45
E02001688,34
E02001689,32
E02001690,41
E02001691,33
E02001692,35
E02001693,42
E02001694,42
E02001695,41
E02001696,41
E02001697,42
E02001698,51
E02001699,43
E02001700,42
E02001701,47
E02001702,39
E02001703,47
E02001704,43
E02001705,43
E02001706,41
E02001707,43
E02001708,40
E02001709,41
E02001710,38
E02001711,38
E02001712,36
E02001713,40
E02001714,39
E02001715,35
E02001718,39
E02001719,37
E02001720,22
E02001721,43
E02001722,42
E02001723,34
E02001724,23
E02001725,26
E02001726,34
E02001727,42
E02001728,39
E02001729,26
E02001730,23
E02001731,25
E02001732,39
E02001733,35
E02001734,36
E02001735,35
E02001736,30
E02001737,36.5
E02001738,52
E02001739,42
E02001740,44
E02001741,48
E02001742,44
E02001743,40
E02001744,41
E02001745,38
E02001746,41
E02001747,49
E02001748,36
E02001749,43
E02001750,45
E02001751,43
E02001752,39
E02001753,45
E02001754,43
E02001755,42
E02001756,35
E02001757,46
E02001758,39
E02001759,42
E02001760,35
E02001761,44
E02001762,43
E02001763,41
E02001764,38
E02001765,35
E02001766,35
E02001767,40
E02001768,38
E02001769,39
E02001770,41
E02001771,44
E02001772,42
E02001773,49
E02001774,41
E02001775,41
E02001776,38
E02001777,40
E02001778,39
E02001779,41
E02001780,46
E02001781,41
E02001782,44
E02001783,37
E02001784,43
E02001785,45
E02001786,43
E02001787,41
E02001788,41
E02001789,48
E02001790,45
E02001791,46
E02001792,47
E02001793,39
E02001794,40
E02001795,42
E02001796,42
E02001797,44
E02001798,40
E02001799,37
E02001800,39
E02001801,30
E02001802,38
E02001803,30
E02001804,40
E02001805,45
E02001806,37
E02001807,40
E02001808,36
E02001809,45
E02001810,40
E02001811,40
E02001812,47
E02001813,37
E02001814,40
E02001815,44
E02001816,44
E02001817,41
E02001818,40
E02001819,48
E02001820,40
E02001821,43
E02001822,41
E02001823,40
E02001824,44
E02001825,46
E02001826,40
E02001827,45
E02001828,46
E02001829,42
E02001830,48
E02001831,39
E02001832,43
E02001833,43
E02001834,35
E02001835,41
E02001836,44
E02001837,32
E02001838,44
E02001839,40
E02001840,34
E02001841,48
E02001842,40
E02001843,40
E02001844,42
E02001845,36
E02001846,36
E02001847,45
E02001848,33
E02001849,34
E02001850,34
E02001851,39
E02001852,36
E02001854,38
E02001855,37
E02001856,32
E02001857,32
E02001858,31
E02001859,25
E02001860,30
E02001861,27
E02001862,30
E02001863,27
E02001864,30
E02001865,29
E02001866,27
E02001867,26
E02001868,31
E02001869,28
E02001870,29
E02001871,38
E02001872,35
E02001873,29
E02001874,25
E02001875,27
E02001876,21
E02001877,25
E02001878,26
E02001879,28
E02001880,29
E02001881,27
E02001882,34
E02001883,35
E02001884,23
E02001886,31
E02001888,35
E02001889,26
E02001890,31
E02001892,29
E02001893,38
E02001895,38
E02001896,26
E02001897,28
E02001898,42
E02001899,41
E02001900,30
E02001901,34
E02001902,38
E02001903,25
E02001904,31
E02001905,21
E02001906,39
E02001907,41
E02001908,25
E02001909,26
E02001910,27
E02001911,32
E02001913,32
E02001914,31
E02001915,35
E02001916,30
E02001918,35
E02001919,34
E02001920,36
E02001921,35
E02001922,21
E02001923,31
E02001924,36
E02001925,36
E02001926,31
E02001927,35
E02001928,38
E02001929,31
E02001930,35
E02001931,40
E02001932,33
E02001933,37
E02001934,37
E02001935,40
E02001936,41
E02001937,35
E02001938,35
E02001939,42
E02001941,36
E02001942,38
E02001943,36
E02001944,36
E02001945,33
E02001946,41
E02001947,35
E02001948,39
E02001949,35
E02001950,40
E02001951,36
E02001952,34
E02001953,43
E02001954,35
E02001955,34
E02001956,37
E02001957,39
E02001958,36
E02001959,40
E02001961,34
E02001962,31
E02001963,41
E02001964,31
E02001965,39
E02001966,28
E02001967,46
E02001968,32
E02001969,34
E02001970,43
E02001971,39
E02001972,28
E02001973,31
E02001974,39
E02001975,36
E02001976,38
E02001977,29
E02001978,35
E02001979,42
E02001980,47
E02001981,24
E02001982,39
E02001983,38
E02001984,36
E02001985,23
E02001986,36
E02001987,28
E02001988,23
E02001989,35
E02001990,42
E02001991,43
E02001992,33
E02001993,36
E02001994,38
E02001995,36
E02001996,33
E02001997,45
E02001998,43
E02001999,22
E02002000,39
E02002001,41
E02002002,50
E02002003,43
E02002004,39
E02002005,35
E02002006,40
E02002007,46
E02002008,38
E02002009,32
E02002010,38
E02002011,45
E02002012,39
E02002013,48
E02002014,34
E02002015,43
E02002016,35
E02002017,37
E02002018,46
E02002019,38
E02002020,43
E02002021,33
E02002022,37
E02002023,42
E02002024,39
E02002025,39
E02002026,41
E02002027,41
E02002028,46
E02002029,46
E02002030,39
E02002031,36
E02002032,35
E02002033,43
E02002034,41
E02002035,47
E02002036,37
E02002037,44
E02002038,41
E02002039,42
E02002040,49
E02002041,49
E02002042,46
E02002043,36
E02002044,34
E02002045,39
E02002046,33
E02002047,43
E02002048,45
E02002049,38
E02002051,35
E02002052,35
E02002053,40
E02002054,42
E02002055,37
E02002056,34
E02002057,37
E02002058,34
E02002059,37
E02002060,34
E02002061,33
E02002062,36
E02002063,32
E02002064,35
E02002065,29
E02002066,33
E02002067,42
E02002068,28
E02002069,40
E02002070,33
E02002071,38
E02002072,38
E02002073,37
E02002074,39
E02002075,38
E02002076,34
E02002077,37
E02002078,43
E02002079,41
E02002080,40
E02002081,48
E02002082,34
E02002083,47
E02002084,36
E02002085,36
E02002086,38
E02002087,36
E02002088,34
E02002089,42
E02002090,39
E02002091,44
E02002092,42
E02002093,42
E02002094,46
E02002095,42
E02002096,44
E02002097,47
E02002098,42
E02002099,47
E02002101,45
E02002102,43
E02002103,48
E02002104,44
E02002105,45
E02002106,48
E02002107,42
E02002108,45
E02002109,39
E02002110,39
E02002111,42
E02002112,43
E02002113,41
E02002114,46
E02002115,43
E02002116,47
E02002117,43
E02002118,39
E02002119,43
E02002120,40
E02002121,37
E02002122,31
E02002123,39
E02002124,43
E02002125,42
E02002126,33
E02002127,30
E02002128,43
E02002129,44
E02002130,34
E02002131,47
E02002132,38
E02002133,39
E02002134,34
E02002135,30
E02002136,35
E02002137,47
E02002138,37
E02002139,30
E02002140,32
E02002141,43
E02002142,31
E02002143,28
E02002144,46
E02002145,33
E02002146,33
E02002147,35
E02002148,43
E02002149,42
E02002150,38
E02002151,35
E02002152,32
E02002153,43
E02002154,37
E02002155,29
E02002156,40
E02002157,42
E02002158,43
E02002159,30
E02002160,40
E02002161,30
E02002162,48
E02002163,32
E02002164,26
E02002165,34
E02002166,37
E02002167,46
E02002168,30
E02002169,45
E02002170,38
E02002171,38
E02002174,42
E02002175,35
E02002176,41
E02002177,34
E02002178,40
E02002179,42
E02002180,41
E02002181,36
E02002182,38
E02002183,49
E02002184,46
E02002185,43
E02002186,44
E02002187,46
E02002188,42
E02002189,34
E02002190,30
E02002191,31
E02002192,46
E02002193,37
E02002194,41
E02002195,46
E02002196,40
E02002197,38
E02002198,44
E02002199,42
E02002200,42
E02002201,39
E02002202,36
E02002203,36
E02002204,44
E02002205,43
E02002206,38
E02002207,30
E02002208,37
E02002209,31
E02002210,37
E02002211,31
E02002212,29
E02002213,42
E02002214,37
E02002215,27
E02002216,29
E02002217,29
E02002218,34
E02002219,26
E02002220,27
E02002221,26
E02002222,33
E02002223,26
E02002224,25
E02002225,40
E02002226,23
E02002227,28
E02002228,31
E02002229,38
E02002230,27
E02002231,31
E02002232,32
E02002233,26
E02002234,30
E02002235,29
E02002236,39
E02002237,35
E02002238,36
E02002239,35
E02002240,40
E02002241,36
E02002242,42
E02002243,40
E02002244,43
E02002245,35
E02002246,45
E02002247,44
E02002248,38
E02002249,35
E02002250,44
E02002251,40
E02002252,44
E02002253,30
E02002254,46
E02002255,28
E02002256,41
E02002257,28
E02002258,42
E02002259,39
E02002260,40
E02002261,40
E02002262,43
E02002263,42
E02002264,43
E02002265,43
E02002266,43
E02002267,42
E02002268,40
E02002269,41
E02002270,41
E02002271,42
E02002272,40
E02002273,42
E02002274,40
E02002275,40
E02002276,40
E02002277,36
E02002278,40
E02002279,39
E02002280,31
E02002281,35
E02002282,30
E02002283,30
E02002284,42
E02002285,42
E02002286,32
E02002287,32
E02002288,36
E02002289,27
E02002290,46
E02002291,43
E02002292,42
E02002293,27
E02002294,29
E02002295,32
E02002296,44
E02002297,41
E02002298,43
E02002299,30
E02002300,43
E02002301,30
E02002302,41
E02002303,40
E02002304,34
E02002305,34
E02002306,44
E02002307,41
E02002308,39
E02002309,32
E02002310,37
E02002311,40
E02002312,25
E02002313,28
E02002314,44
E02002315,35
E02002316,44
E02002317,35
E02002318,42
E02002319,40
E02002320,45
E02002321,38
E02002322,43
E02002323,44
E02002324,44
E02002325,43
E02002326,42
E02002327,43
E02002328,45
E02002329,43
E02002330,48
E02002331,42
E02002332,44
E02002333,45
E02002334,46
E02002335,46
E02002336,46
E02002337,42
E02002338,41
E02002339,40
E02002340,44
E02002341,44
E02002342,45
E02002343,40
E02002344,42
E02002345,47
E02002346,39
E02002347,38
E02002348,41
E02002349,40
E02002350,43
E02002351,47
E02002352,39
E02002353,37
E02002354,40
E02002356,41
E02002357,37
E02002358,41
E02002359,46
E02002360,35
E02002361,38
E02002362,36
E02002363,35
E02002364,38
E02002366,37
E02002367,32
E02002368,40
E02002369,36
E02002370,34
E02002371,33
E02002373,21
E02002374,31
E02002375,27
E02002376,28
E02002377,27
E02002379,29
E02002380,41
E02002381,36
E02002382,28
E02002383,21
E02002384,24
E02002385,25
E02002386,47
E02002387,34
E02002388,33
E02002389,35
E02002390,39
E02002391,37
E02002392,21
E02002393,30
E02002394,32
E02002395,38
E02002396,36
E02002397,39
E02002398,45
E02002399,34
E02002400,32
E02002401,32
E02002402,43
E02002403,43
E02002404,28
E02002405,41
E02002406,43
E02002407,32
E02002408,40
E02002409,40
E02002410,39
E02002411,30
E02002412,37
E02002414,32
E02002415,28
E02002416,47
E02002417,41
E02002418,39
E02002419,35
E02002420,34
E02002421,33
E02002422,41
E02002423,38
E02002424,39
E02002425,42
E02002426,42
E02002427,43
E02002428,36
E02002429,39
E02002430,32
E02002431,35
E02002432,40
E02002433,39
E02002434,34
E02002435,40
E02002436,40
E02002437,42
E02002438,38
E02002439,41
E02002440,41
E02002441,39
E02002442,40
E02002443,40
E02002444,41
E02002445,44
E02002446,44
E02002447,41
E02002448,40
E02002449,39
E02002450,39
E02002451,47
E02002452,40
E02002453,39
E02002454,34
E02002455,38
E02002456,38
E02002457,37
E02002458,41
E02002459,37
E02002460,48
E02002461,39
E02002462,43
E02002463,34
E02002464,41
E02002465,45
E02002466,43
E02002467,32
E02002468,42
E02002469,43
E02002470,51
E02002471,45
E02002472,43
E02002473,44
E02002474,42
E02002475,46
E02002476,39
E02002477,41
E02002478,40
E02002479,42
E02002480,42
E02002481,40
E02002482,39
E02002483,39
E02002484,38
E02002485,39
E02002487,34
E02002488,44
E02002489,35
E02002490,38
E02002491,42
E02002492,41
E02002493,46
E02002494,36
E02002496,24
E02002497,32
E02002498,28
E02002499,34
E02002500,34
E02002501,36
E02002502,39
E02002503,34
E02002504,35
E02002505,33
E02002506,35
E02002507,42
E02002508,46
E02002509,41
E02002510,48
E02002512,44
E02002513,39
E02002514,41
E02002515,37
E02002516,41
E02002517,41
E02002518,43
E02002519,42
E02002520,46
E02002521,46
E02002523,29
E02002524,41
E02002525,44
E02002526,41
E02002527,38
E02002529,44
E02002530,44
E02002532,42
E02002533,46
E02002534,50
E02002535,42
E02002536,42
E02002537,35
E02002538,39
E02002539,46
E02002540,47
E02002541,41
E02002542,36
E02002543,34
E02002544,35
E02002545,45
E02002546,33
E02002547,48
E02002548,32
E02002549,47
E02002550,42
E02002551,28
E02002552,36
E02002553,39
E02002554,41
E02002555,43
E02002556,40
E02002557,33
E02002558,45
E02002559,40
E02002560,41
E02002561,45
E02002562,39
E02002563,45
E02002564,40
E02002565,37
E02002566,33
E02002567,39
E02002568,45
E02002569,50
E02002570,38
E02002571,34
E02002572,34
E02002573,44
E02002574,43
E02002575,40
E02002576,40
E02002577,39
E02002578,41
E02002579,37
E02002580,34
E02002581,43
E02002582,40
E02002583,38
E02002584,39
E02002585,37
E02002586,35
E02002587,35
E02002588,37
E02002589,48
E02002590,43
E02002591,45
E02002592,43
E02002593,43
E02002594,38
E02002595,33
E02002596,42
E02002597,34
E02002598,36
E02002599,38
E02002600,38
E02002601,44
E02002602,31
E02002603,44
E02002604,44
E02002605,38
E02002606,32
E02002607,36
E02002608,46
E02002609,35
E02002610,42
E02002611,44
E02002612,42
E02002613,43
E02002614,47
E02002615,40
E02002616,35
E02002617,28
E02002618,29
E02002619,30
E02002620,31
E02002621,27
E02002622,30
E02002623,33
E02002624,46
E02002625,34
E02002626,41
E02002627,37
E02002628,41
E02002629,36
E02002630,36
E02002631,40
E02002632,46
E02002633,48
E02002634,47
E02002635,48
E02002636,41
E02002637,43
E02002638,42
E02002639,38
E02002640,36
E02002641,39
E02002642,40
E02002643,37
E02002644,41
E02002645,42
E02002646,43
E02002647,38
E02002648,38
E02002649,44
E02002650,46
E02002651,45
E02002652,30
E02002653,34
E02002654,30
E02002655,33
E02002656,48
E02002657,41
E02002658,42
E02002659,33
E02002660,41
E02002661,40
E02002662,44
E02002663,24
E02002664,42
E02002665,40
E02002666,24
E02002667,38
E02002668,35
E02002669,29
E02002670,42
E02002671,37
E02002672,32
E02002673,36
E02002674,38
E02002675,33
E02002676,34
E02002677,36
E02002678,35
E02002679,44
E02002680,34
E02002681,32
E02002682,37
E02002684,55
E02002685,53
E02002686,42
E02002687,47
E02002688,45
E02002689,50
E02002691,47
E02002692,45
E02002693,48
E02002694,44
E02002695,50
E02002696,45
E02002697,47
E02002698,44
E02002699,46
E02002700,38
E02002701,46
E02002702,44
E02002703,43
E02002704,50
E02002705,51
E02002706,46
E02002707,44
E02002708,44
E02002709,45
E02002710,44
E02002711,50
E02002712,46
E02002714,48
E02002715,40
E02002716,43
E02002717,41
E02002718,48
E02002719,45
E02002720,44
E02002721,45
E02002722,46
E02002723,40
E02002724,36
E02002725,44
E02002726,41
E02002727,38
E02002728,32
E02002729,42
E02002730,30
E02002731,30
E02002732,44
E02002733,40
E02002734,40
E02002735,38
E02002736,30
E02002737,41
E02002738,41
E02002739,42
E02002740,39
E02002741,39
E02002742,45
E02002743,53
E02002744,30
E02002745,49
E02002746,43
E02002747,47
E02002748,48
E02002749,42
E02002750,44
E02002751,43
E02002752,44
E02002753,47
E02002754,43
E02002755,36
E02002756,30
E02002757,39
E02002758,37
E02002759,46
E02002760,44
E02002761,44
E02002762,39
E02002763,36
E02002764,34
E02002765,40
E02002766,40
E02002767,45
E02002768,45
E02002769,48
E02002770,44
E02002771,47
E02002772,41
E02002773,50
E02002774,47
E02002775,48
E02002776,44
E02002777,38
E02002778,43
E02002779,45
E02002780,31
E02002781,28
E02002782,45
E02002783,40
E02002784,31
E02002785,41
E02002786,24
E02002787,39
E02002788,35
E02002789,36
E02002790,30
E02002791,46
E02002792,39
E02002793,44
E02002794,22
E02002795,47
E02002796,46
E02002797,49
E02002798,39
E02002799,35
E02002800,40
E02002801,40
E02002802,32
E02002803,28
E02002804,40
E02002805,48
E02002806,26
E02002807,40
E02002808,27
E02002809,40
E02002810,44
E02002811,29
E02002812,41
E02002813,28
E02002814,47
E02002815,29
E02002816,38
E02002817,43
E02002818,32
E02002819,36
E02002820,34
E02002821,29
E02002822,40
E02002823,42
E02002824,33
E02002825,39
E02002826,39
E02002827,33
E02002828,39
E02002829,32
E02002830,31
E02002831,38
E02002832,36
E02002833,34
E02002834,36
E02002835,31
E02002836,37
E02002837,30
E02002838,32
E02002839,38
E02002842,29
E02002843,29
E02002844,29
E02002845,34
E02002846,41
E02002847,30
E02002848,27
E02002849,27
E02002851,43
E02002852,28
E02002853,29
E02002854,32
E02002855,31
E02002856,30
E02002857,32
E02002858,41
E02002860,41
E02002861,30
E02002862,34
E02002863,39
E02002864,45
E02002865,44
E02002866,46
E02002867,44
E02002868,43
E02002869,36
E02002871,40
E02002872,34
E02002873,31
E02002874,36
E02002875,33
E02002876,37
E02002877,39
E02002878,26
E02002879,32
E02002880,28
E02002881,33
E02002882,34
E02002883,34
E02002884,30
E02002885,27
E02002886,35
E02002887,43
E02002888,33
E02002889,22
E02002890,23
E02002891,36
E02002892,38
E02002893,22
E02002894,39
E02002895,23
E02002896,30
E02002897,45
E02002898,22
E02002899,20
E02002901,42
E02002902,37
E02002903,39
E02002904,39
E02002905,50
E02002906,41
E02002907,43
E02002908,50
E02002909,48
E02002910,49
E02002911,45
E02002912,44
E02002913,51
E02002914,41
E02002915,46
E02002916,36
E02002917,39
E02002918,47
E02002919,35
E02002920,42
E02002921,34
E02002922,48
E02002923,45
E02002924,49
E02002925,44
E02002926,45.5
E02002927,49
E02002928,41
E02002929,43
E02002930,43
E02002931,41
E02002932,34
E02002933,42
E02002934,39
E02002935,40
E02002936,31
E02002937,44
E02002938,35.5
E02002939,43
E02002940,39
E02002941,40
E02002942,40
E02002943,34
E02002944,34
E02002945,35
E02002946,39
E02002947,33
E02002948,29
E02002949,44
E02002950,38
E02002951,42
E02002952,37
E02002953,40
E02002954,41
E02002955,31
E02002956,37
E02002957,44
E02002958,39
E02002959,33
E02002960,42
E02002961,33
E02002962,39
E02002963,35
E02002964,45
E02002965,29
E02002966,25
E02002967,34
E02002968,37
E02002969,33
E02002970,36
E02002971,39
E02002972,38
E02002973,37
E02002974,47
E02002975,39
E02002976,40
E02002977,47
E02002978,36
E02002979,31
E02002980,47
E02002981,36
E02002982,36
E02002983,43
E02002984,46
E02002985,42
E02002986,43
E02002987,47
E02002988,42
E02002989,43
E02002990,36
E02002991,37
E02002992,39
E02002993,32
E02002994,47
E02002995,34
E02002996,25
E02002997,23
E02002998,28
E02002999,39
E02003000,49
E02003001,44
E02003002,40
E02003003,37
E02003004,45
E02003005,47
E02003006,39
E02003007,43
E02003008,38
E02003009,41
E02003010,38
E02003011,45
E02003012,37
E02003013,35
E02003014,32
E02003015,37
E02003016,29
E02003017,44
E02003018,41
E02003019,39
E02003020,45
E02003021,30
E02003022,45
E02003023,41
E02003024,34
E02003025,35
E02003026,39
E02003027,32
E02003028,35
E02003029,34
E02003030,34
E02003031,29
E02003032,34
E02003033,26
E02003034,29
E02003036,26
E02003037,28
E02003038,37
E02003039,35
E02003040,33
E02003041,30
E02003043,24
E02003044,39
E02003045,28
E02003046,35
E02003047,33
E02003048,34
E02003049,38
E02003050,33
E02003051,32
E02003052,36
E02003053,39
E02003054,38
E02003055,32
E02003056,33
E02003057,41
E02003058,39
E02003059,39
E02003060,43
E02003061,36
E02003062,35
E02003063,46
E02003064,32
E02003065,42
E02003066,50
E02003067,39
E02003068,46
E02003069,51
E02003070,42
E02003071,46
E02003072,48
E02003073,46
E02003074,41
E02003075,46
E02003076,44
E02003077,46
E02003078,45
E02003079,39
E02003080,47
E02003081,48
E02003082,48
E02003084,41
E02003085,35
E02003086,46
E02003087,49
E02003088,49
E02003089,47
E02003090,45
E02003091,44
E02003092,43
E02003093,49
E02003094,42
E02003095,43
E02003096,37
E02003097,46
E02003098,33
E02003099,42
E02003100,40
E02003101,32
E02003102,45
E02003103,34
E02003104,39
E02003105,47
E02003106,30
E02003107,36
E02003108,42
E02003109,45
E02003110,36
E02003111,43
E02003112,40
E02003113,45
E02003114,43
E02003115,38
E02003116,40
E02003117,38
E02003118,38
E02003119,40
E02003120,45
E02003121,45
E02003122,49
E02003123,41
E02003124,37
E02003125,41
E02003126,42
E02003127,37
E02003128,39
E02003129,42
E02003130,39
E02003131,40
E02003132,41
E02003133,42
E02003134,37
E02003135,31
E02003136,47
E02003137,44
E02003138,37
E02003139,37
E02003140,43
E02003141,36
E02003142,38
E02003143,42
E02003144,23
E02003145,37
E02003146,27
E02003147,31
E02003148,25
E02003149,28
E02003150,34
E02003151,51
E02003152,45
E02003153,41
E02003154,43
E02003155,45
E02003156,38
E02003157,40
E02003158,47
E02003159,39
E02003161,39
E02003163,56
E02003164,49
E02003165,45
E02003166,40
E02003167,48
E02003168,48
E02003169,57
E02003170,53
E02003171,48
E02003172,44
E02003173,46
E02003174,44
E02003175,39
E02003176,38
E02003177,40
E02003178,39
E02003179,42
E02003180,26
E02003181,37
E02003182,43
E02003183,39
